Parameter S1 S1_conf ST ST_conf
M_ala_L_c_exchange_reverse -0.002808 0.014169 0.003256 0.000509
M_arg_L_c_exchange_reverse -0.001054 0.006027 0.000545 0.000096
M_asn_L_c_exchange_reverse 0.002297 0.007399 0.000910 0.000126
M_asp_L_c_exchange_reverse -0.000976 0.035196 0.020141 0.002282
M_cys_L_c_exchange_reverse -0.000416 0.002060 0.000074 0.000028
M_glu_L_c_exchange_reverse 0.035711 0.068108 0.073308 0.008886
M_gln_L_c_exchange_reverse 0.035889 0.062078 0.062721 0.007388
M_gly_L_c_exchange_reverse -0.000188 0.003091 0.000146 0.000065
M_ile_L_c_exchange_reverse 0.004796 0.009541 0.001539 0.000323
M_leu_L_c_exchange_reverse 0.021085 0.041552 0.027852 0.003604
M_his_L_c_exchange_reverse 0.010268 0.038231 0.024043 0.002098
M_lys_L_c_exchange_reverse 0.008772 0.021018 0.007965 0.001247
M_met_L_c_exchange_reverse -0.000036 0.002349 0.000084 0.000030
M_phe_L_c_exchange_reverse 0.140943 0.092429 0.144065 0.011426
M_pro_L_c_exchange_reverse 0.003782 0.007710 0.000921 0.000217
M_ser_L_c_exchange_reverse 0.003458 0.028674 0.014789 0.001648
M_thr_L_c_exchange_reverse -0.001690 0.013319 0.003095 0.000587
M_trp_L_c_exchange_reverse 0.001902 0.015256 0.004234 0.000567
M_tyr_L_c_exchange_reverse 0.023426 0.041153 0.030023 0.003213
M_val_L_c_exchange_reverse 0.021539 0.035012 0.019997 0.002759
M_glc_D_c_exchange_reverse 0.480311 0.178227 0.551220 0.035176
M_o2_c_exchange_reverse -0.004466 0.007808 0.000844 0.000739
translation_initiation 0.149622 0.075946 0.166672 0.035466
transcriptional_initiation 0.000000 0.000000 0.000000 0.000000

Parameter_1 Parameter_2 S2 S2_conf
M_ala_L_c_exchange_reverse M_arg_L_c_exchange_reverse 0.008345 0.023158
M_ala_L_c_exchange_reverse M_asn_L_c_exchange_reverse 0.008363 0.023149
M_ala_L_c_exchange_reverse M_asp_L_c_exchange_reverse 0.008536 0.022982
M_ala_L_c_exchange_reverse M_cys_L_c_exchange_reverse 0.008331 0.023153
M_ala_L_c_exchange_reverse M_glu_L_c_exchange_reverse 0.008383 0.023098
M_ala_L_c_exchange_reverse M_gln_L_c_exchange_reverse 0.007813 0.023048
M_ala_L_c_exchange_reverse M_gly_L_c_exchange_reverse 0.008333 0.023157
M_ala_L_c_exchange_reverse M_ile_L_c_exchange_reverse 0.008291 0.023159
M_ala_L_c_exchange_reverse M_leu_L_c_exchange_reverse 0.008478 0.023128
M_ala_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.008486 0.023253
M_ala_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.008386 0.023186
M_ala_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.008317 0.023156
M_ala_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.008586 0.023282
M_ala_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.008266 0.023150
M_ala_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.008221 0.023126
M_ala_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.008237 0.023134
M_ala_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.008359 0.023135
M_ala_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.008236 0.023159
M_ala_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.008609 0.023174
M_ala_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.008118 0.021953
M_ala_L_c_exchange_reverse M_o2_c_exchange_reverse 0.008342 0.023155
