Parameter S1 S1_conf ST ST_conf
M_cys_L_c_exchange_reverse M_gln_L_c_exchange_reverse -0.002355 0.014762
M_cys_L_c_exchange_reverse M_gly_L_c_exchange_reverse -0.002463 0.014770
M_cys_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.002453 0.014767
M_cys_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.002362 0.014765
M_cys_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.002555 0.014779
M_cys_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.002488 0.014775
M_cys_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.002442 0.014773
M_cys_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.003172 0.014861
M_cys_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.002489 0.014775
M_cys_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.002301 0.014738
M_cys_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.002494 0.014776
M_cys_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.002525 0.014782
M_cys_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.002340 0.014791
M_cys_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.002591 0.014815
M_cys_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.002875 0.014705
M_cys_L_c_exchange_reverse M_o2_c_exchange_reverse -0.002502 0.014776
M_cys_L_c_exchange_reverse translation_initiation -0.002581 0.014800
M_cys_L_c_exchange_reverse transcriptional_initiation -0.002493 0.014775
M_glu_L_c_exchange_reverse M_gln_L_c_exchange_reverse 0.033008 0.096102
M_glu_L_c_exchange_reverse M_gly_L_c_exchange_reverse 0.027619 0.096560
M_glu_L_c_exchange_reverse M_ile_L_c_exchange_reverse 0.027667 0.096585
M_glu_L_c_exchange_reverse M_leu_L_c_exchange_reverse 0.026440 0.096674
M_glu_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.027974 0.096753
M_glu_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.027371 0.096544
M_glu_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.027601 0.096551
M_glu_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.028984 0.096406
M_glu_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.027609 0.096548
M_glu_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.027695 0.096505
M_glu_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.027388 0.096551
M_glu_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.027147 0.096602
M_glu_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.027962 0.096621
M_glu_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.028757 0.096485
M_glu_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.041387 0.090588
M_glu_L_c_exchange_reverse M_o2_c_exchange_reverse 0.027631 0.096543
M_glu_L_c_exchange_reverse translation_initiation 0.026799 0.096747
M_glu_L_c_exchange_reverse transcriptional_initiation 0.027604 0.096549
M_gln_L_c_exchange_reverse M_gly_L_c_exchange_reverse -0.021601 0.098723
