Parameter S1 S1_conf ST ST_conf
M_gly_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.000513 0.001459
M_gly_L_c_exchange_reverse M_o2_c_exchange_reverse 0.000660 0.001585
M_gly_L_c_exchange_reverse translation_initiation 0.000663 0.001586
M_gly_L_c_exchange_reverse transcriptional_initiation 0.000660 0.001585
M_ile_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.001753 0.015577
M_ile_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.001497 0.015659
M_ile_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.001379 0.015614
M_ile_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.001428 0.015628
M_ile_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.001425 0.015649
M_ile_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.001421 0.015629
M_ile_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.001456 0.015589
M_ile_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.001357 0.015577
M_ile_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.001445 0.015649
M_ile_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.001594 0.015619
M_ile_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.001121 0.015612
M_ile_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.000847 0.014957
M_ile_L_c_exchange_reverse M_o2_c_exchange_reverse -0.001415 0.015629
M_ile_L_c_exchange_reverse translation_initiation -0.001544 0.015638
M_ile_L_c_exchange_reverse transcriptional_initiation -0.001433 0.015630
M_leu_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.001263 0.068796
M_leu_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.001187 0.068902
M_leu_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.001093 0.068887
M_leu_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.000753 0.068817
M_leu_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.001009 0.068898
M_leu_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.000457 0.068625
M_leu_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.001242 0.068857
M_leu_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.001055 0.068933
M_leu_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.001458 0.068973
M_leu_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.000790 0.068838
M_leu_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.001010 0.066215
M_leu_L_c_exchange_reverse M_o2_c_exchange_reverse -0.001006 0.068885
M_leu_L_c_exchange_reverse translation_initiation -0.002503 0.069066
M_leu_L_c_exchange_reverse transcriptional_initiation -0.001098 0.068890
M_his_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.010940 0.076096
M_his_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.010998 0.076143
M_his_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.012681 0.076280
M_his_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.010915 0.076130
M_his_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.011843 0.076113
M_his_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.011031 0.076116
M_his_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.011036 0.076103
M_his_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.010266 0.076272
M_his_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.010272 0.076181
M_his_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.013269 0.075748
M_his_L_c_exchange_reverse M_o2_c_exchange_reverse 0.011096 0.076124
M_his_L_c_exchange_reverse translation_initiation 0.010132 0.076324
M_his_L_c_exchange_reverse transcriptional_initiation 0.011007 0.076134
M_lys_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.002261 0.035031
