Parameter S1 S1_conf ST ST_conf
M_ala_L_c_exchange_reverse -0.003150 0.015057 0.003096 0.000580
M_arg_L_c_exchange_reverse 0.000115 0.005301 0.000406 0.000055
M_asn_L_c_exchange_reverse -0.001016 0.004842 0.000311 0.000032
M_asp_L_c_exchange_reverse -0.000263 0.012186 0.002056 0.000870
M_cys_L_c_exchange_reverse 0.001779 0.010975 0.001647 0.000170
M_glu_L_c_exchange_reverse 0.033112 0.076107 0.074101 0.010720
M_gln_L_c_exchange_reverse 0.033603 0.070104 0.069801 0.009908
M_gly_L_c_exchange_reverse -0.001256 0.003809 0.000195 0.000047
M_ile_L_c_exchange_reverse 0.001049 0.009409 0.001311 0.000279
M_leu_L_c_exchange_reverse 0.022765 0.040177 0.023614 0.003255
M_his_L_c_exchange_reverse 0.023567 0.039349 0.022546 0.001829
M_lys_L_c_exchange_reverse 0.007665 0.016823 0.004392 0.000738
M_met_L_c_exchange_reverse 0.000456 0.003195 0.000152 0.000035
M_phe_L_c_exchange_reverse 0.161280 0.098254 0.149312 0.012467
M_pro_L_c_exchange_reverse 0.005045 0.009388 0.001120 0.000288
M_ser_L_c_exchange_reverse 0.028070 0.037349 0.019409 0.002044
M_thr_L_c_exchange_reverse -0.002262 0.007770 0.000861 0.000114
M_trp_L_c_exchange_reverse 0.003497 0.017558 0.004685 0.000685
M_tyr_L_c_exchange_reverse 0.018433 0.044872 0.030516 0.003561
M_val_L_c_exchange_reverse 0.018603 0.036317 0.019794 0.003234
M_glc_D_c_exchange_reverse 0.475709 0.194918 0.530504 0.037907
M_o2_c_exchange_reverse -0.001711 0.003494 0.000141 0.000117
translation_initiation 0.182542 0.083012 0.199680 0.041062
transcriptional_initiation 0.000000 0.000000 0.000000 0.000000

Parameter_1 Parameter_2 S2 S2_conf
M_ala_L_c_exchange_reverse M_arg_L_c_exchange_reverse 0.008012 0.023695
M_ala_L_c_exchange_reverse M_asn_L_c_exchange_reverse 0.008040 0.023688
M_ala_L_c_exchange_reverse M_asp_L_c_exchange_reverse 0.007952 0.023677
M_ala_L_c_exchange_reverse M_cys_L_c_exchange_reverse 0.008048 0.023684
M_ala_L_c_exchange_reverse M_glu_L_c_exchange_reverse 0.007753 0.023598
M_ala_L_c_exchange_reverse M_gln_L_c_exchange_reverse 0.008013 0.023636
M_ala_L_c_exchange_reverse M_gly_L_c_exchange_reverse 0.008045 0.023685
M_ala_L_c_exchange_reverse M_ile_L_c_exchange_reverse 0.008018 0.023688
M_ala_L_c_exchange_reverse M_leu_L_c_exchange_reverse 0.007856 0.023615
M_ala_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.008365 0.023723
M_ala_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.007920 0.023662
M_ala_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.007991 0.023685
M_ala_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.007821 0.023744
M_ala_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.008017 0.023685
M_ala_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.008092 0.023661
M_ala_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.008022 0.023689
M_ala_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.008136 0.023696
M_ala_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.008030 0.023630
M_ala_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.008133 0.023704
M_ala_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.008391 0.022401
M_ala_L_c_exchange_reverse M_o2_c_exchange_reverse 0.008013 0.023687
M_ala_L_c_exchange_reverse translation_initiation 0.007769 0.023668
M_ala_L_c_exchange_reverse transcriptional_initiation 0.008009 0.023687
M_arg_L_c_exchange_reverse M_asn_L_c_exchange_reverse -0.000956 0.009894
M_arg_L_c_exchange_reverse M_asp_L_c_exchange_reverse -0.001005 0.009894
M_arg_L_c_exchange_reverse M_cys_L_c_exchange_reverse -0.000960 0.009892
M_arg_L_c_exchange_reverse M_glu_L_c_exchange_reverse -0.001016 0.009871
M_arg_L_c_exchange_reverse M_gln_L_c_exchange_reverse -0.000828 0.009891
M_arg_L_c_exchange_reverse M_gly_L_c_exchange_reverse -0.000962 0.009891
M_arg_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.000987 0.009893
M_arg_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.001015 0.009899
M_arg_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.000982 0.009905
M_arg_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.000963 0.009895
M_arg_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.000968 0.009892
M_arg_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.001165 0.009907
M_arg_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.000962 0.009891
M_arg_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.000979 0.009895
M_arg_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.000982 0.009894
M_arg_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.000991 0.009891
M_arg_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.000950 0.009887
M_arg_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.001121 0.009900
M_arg_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.001006 0.009906
M_arg_L_c_exchange_reverse M_o2_c_exchange_reverse -0.000962 0.009893
M_arg_L_c_exchange_reverse translation_initiation -0.000852 0.009880
M_arg_L_c_exchange_reverse transcriptional_initiation -0.000964 0.009893
M_asn_L_c_exchange_reverse M_asp_L_c_exchange_reverse 0.000311 0.009377
M_asn_L_c_exchange_reverse M_cys_L_c_exchange_reverse 0.000278 0.009375
M_asn_L_c_exchange_reverse M_glu_L_c_exchange_reverse 0.000266 0.009364
M_asn_L_c_exchange_reverse M_gln_L_c_exchange_reverse 0.000243 0.009369
M_asn_L_c_exchange_reverse M_gly_L_c_exchange_reverse 0.000261 0.009375
M_asn_L_c_exchange_reverse M_ile_L_c_exchange_reverse 0.000273 0.009375
M_asn_L_c_exchange_reverse M_leu_L_c_exchange_reverse 0.000329 0.009375
M_asn_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.000270 0.009380
M_asn_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.000306 0.009378
M_asn_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.000267 0.009376
M_asn_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.000322 0.009409
M_asn_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.000257 0.009375
M_asn_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.000230 0.009378
M_asn_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.000275 0.009374
M_asn_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.000309 0.009374
M_asn_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.000349 0.009381
M_asn_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.000264 0.009378
M_asn_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.000300 0.009449
M_asn_L_c_exchange_reverse M_o2_c_exchange_reverse 0.000268 0.009375
M_asn_L_c_exchange_reverse translation_initiation 0.000098 0.009383
M_asn_L_c_exchange_reverse transcriptional_initiation 0.000269 0.009376
M_asp_L_c_exchange_reverse M_cys_L_c_exchange_reverse -0.002417 0.019810
M_asp_L_c_exchange_reverse M_glu_L_c_exchange_reverse -0.002850 0.019774
M_asp_L_c_exchange_reverse M_gln_L_c_exchange_reverse -0.002557 0.019906
M_asp_L_c_exchange_reverse M_gly_L_c_exchange_reverse -0.002415 0.019809
M_asp_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.002420 0.019802
