Parameter S1 S1_conf ST ST_conf
M_asn_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.001603 0.017221
M_asn_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.001626 0.017240
M_asn_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.001612 0.017230
M_asn_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.001637 0.017221
M_asn_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.001593 0.017222
M_asn_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.001515 0.017231
M_asn_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.001686 0.017223
M_asn_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.001649 0.017243
M_asn_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.001168 0.016935
M_asn_L_c_exchange_reverse M_o2_c_exchange_reverse 0.001597 0.017229
M_asn_L_c_exchange_reverse translation_initiation 0.001207 0.017254
M_asn_L_c_exchange_reverse transcriptional_initiation 0.001609 0.017226
M_asp_L_c_exchange_reverse M_cys_L_c_exchange_reverse 0.042813 0.058157
M_asp_L_c_exchange_reverse M_glu_L_c_exchange_reverse 0.043244 0.057826
M_asp_L_c_exchange_reverse M_gln_L_c_exchange_reverse 0.042287 0.057852
M_asp_L_c_exchange_reverse M_gly_L_c_exchange_reverse 0.042910 0.058155
M_asp_L_c_exchange_reverse M_ile_L_c_exchange_reverse 0.042578 0.058149
M_asp_L_c_exchange_reverse M_leu_L_c_exchange_reverse 0.044436 0.058052
M_asp_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.042750 0.058148
M_asp_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.042721 0.058155
M_asp_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.042772 0.058165
M_asp_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.042356 0.058133
M_asp_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.042594 0.058181
M_asp_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.042946 0.058147
M_asp_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.043183 0.058112
M_asp_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.043214 0.058166
M_asp_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.043807 0.058238
M_asp_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.041994 0.058025
M_asp_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.045889 0.054914
M_asp_L_c_exchange_reverse M_o2_c_exchange_reverse 0.042866 0.058184
M_asp_L_c_exchange_reverse translation_initiation 0.043292 0.058314
M_asp_L_c_exchange_reverse transcriptional_initiation 0.042827 0.058172
M_cys_L_c_exchange_reverse M_glu_L_c_exchange_reverse -0.000449 0.017686
M_cys_L_c_exchange_reverse M_gln_L_c_exchange_reverse -0.000265 0.017707
M_cys_L_c_exchange_reverse M_gly_L_c_exchange_reverse -0.000339 0.017717
M_cys_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.000399 0.017722
M_cys_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.000180 0.017713
M_cys_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.000471 0.017729
